name,country,code
Irkutsk Airport,RU,IKT
Bodaybo Airport,RU,ODO
Yerbogachen Airport,RU,ERG
Kirensk Airport,RU,KCK
Ust-Kut Airport,RU,UKX
Ulan-Ude Airport (Mukhino),RU,UUD
Ujae Atoll Airport,MH,UJE
Uljin Airport,KR,UJN
Boryspil International Airport,UA,KBP
Donetsk International Airport,UA,DOK
Kramatorsk Airport,UA,KRQ
Mariupol International Airport,UA,MPW
Sievierodonetsk Airport,UA,SEV
Luhansk International Airport,UA,VSG
Berdyansk Airport,UA,ERD
Dnipropetrovsk International Airport,UA,DNK
Zaporizhzhia International Airport,UA,OZH
Kryvyi Rih International Airport,UA,KWG
Belbek Airport,UA,UKS
Simferopol International Airport,UA,SIP
Kerch Airport,UA,KHC
Mukhaizna Airport,OM,UKH
Kharkiv International Airport,UA,HRK
Suprunovka Airport,UA,PLV
Sumy Airport,UA,UMY
Cherkasy International Airport,UA,CKC
Kirovograd Airport,UA,KGO
Kiev Zhuliany International Airport,UA,IEV
Gostomel Airport,UA,GML
Zhytomyr Airport,UA,ZTR
Lutsk Airport,UA,UCK
Khmelnytskyi Airport,UA,HMJ
Ivano-Frankivsk International Airport,UA,IFO
Lviv International Airport,UA,LWO
Chernivtsi International Airport,UA,CWC
Rivne International Airport,UA,RWN
Uzhhorod International Airport,UA,UDJ
Kherson International Airport,UA,KHE
Mykolaiv International Airport,UA,NLV
Odessa International Airport,UA,ODS
Chernihiv Shestovitsa Airport,UA,CEJ
Vinnytsia/Gavyryshivka Airport,UA,VIN
Talagi Airport,RU,ARH
Leshukonskoye Airport,RU,LDG
Naryan Mar Airport,RU,NNM
Solovki Airport,RU,CSH
Cherepovets Airport,RU,CEE
Amderma Airport,RU,AMV
Varandey Airport,RU,VRI
Majeed Bin Abdulaziz Airport,SA,ULH
Kotlas Airport,RU,KSZ
Pulkovo Airport,RU,LED
Kirovsk-Apatity Airport,RU,KVK
Murmansk Airport,RU,MMK
Novgorod Airport,RU,NVR
Velikiye Luki Airport,RU,VLU
Pskov Airport,RU,PKV
Petrozavodsk Airport,RU,PES
Rzhevka Airport,RU,RVH
Vologda Airport,RU,VGD
Brest Airport,BY,BQT
Gomel Airport,BY,GME
Vitebsk Vostochny Airport,BY,VTB
Khrabrovo Airport,RU,KGD
Hrodna Airport,BY,GNA
Minsk 1 Airport,BY,MHP
Minsk National Airport,BY,MSQ
Mogilev Airport,BY,MVQ
Abakan Airport,RU,ABA
Barnaul Airport,RU,BAX
Gorno-Altaysk Airport,RU,RGK
Kemerovo Airport,RU,KEJ
Yeniseysk Airport,RU,EIE
Podkamennaya Tunguska Airport,RU,TGP
Yemelyanovo Airport,RU,KJA
Achinsk Airport,RU,ACS
Kyzyl Airport,RU,KYZ
Tolmachevo Airport,RU,OVB
Omsk Central Airport,RU,OMS
Strezhevoy Airport,RU,SWT
Bogashevo Airport,RU,TOF
Spichenkovo Airport,RU,NOZ
Dikson Airport,RU,DKS
Khatanga Airport,RU,HTG
Igarka Airport,RU,IAA
Norilsk-Alykel Airport,RU,NSK
Turukhansk Airport,RU,THX
Urubupunga Airport,BR,URB
Anapa Vityazevo Airport,RU,AAQ
Yeysk Airport,RU,EIK
Gelendzhik Airport,RU,GDZ
Krasnodar Pashkovsky International Airport,RU,KRR
Uytash Airport,RU,MCX
Mineralnyye Vody Airport,RU,MRV
Nalchik Airport,RU,NAL
Beslan Airport,RU,OGZ
Magas Airport,RU,IGT
Stavropol Shpakovskoye Airport,RU,STW
Platov International Airport,RU,ROV
Rostov-on-Don Airport,RU,RVI
Taganrog Yuzhny Airport,RU,TGK
Volgodonsk Airport,RU,VLK
Sochi International Airport,RU,AER
Astrakhan Airport,RU,ASF
Elista Airport,RU,ESL
Volgograd International Airport,RU,VOG
Havasu Airpark,US,LHU
Amchitka Army Airfield,US,AHT
Cape Air Seaplanes on Boston Harbor Seaplane Base,US,BNH
Williston Basin International Airport,US,XWA
Spirit Lake Municipal Airport,US,RTL
Grumman Bethpage Airport,US,BPA
Chelyabinsk Balandino Airport,RU,CEK
Magnitogorsk International Airport,RU,MQF
Sabetta International Airport,RU,SBT
Salekhard Airport,RU,SLY
Mys Kamenny Airport,RU,YMK
Krasnoselkup Airport,RU,KKQ
Tarko-Sale Airport,RU,TQL
Urengoy Airport,RU,UEN
Berezovo Airport,RU,EZV
Khanty Mansiysk Airport,RU,HMA
Igrim Airport,RU,IRM
Nyagan Airport,RU,NYA
Sovetskiy Airport,RU,OVS
Uray Airport,RU,URJ
Beloyarskiy Airport,RU,EYK
Izhevsk Airport,RU,IJK
Pobedilovo Airport,RU,KVX
Nadym Airport,RU,NYM
Novy Urengoy Airport,RU,NUX
Nizhnevartovsk Airport,RU,NJC
Raduzhny Airport,RU,RAT
Usino Airport,PG,USO
Bolshoye Savino Airport,RU,PEE
Kogalym International Airport,RU,KGP
Nefteyugansk Airport,RU,NFG
Noyabrsk Airport,RU,NOJ
Surgut Airport,RU,SGC
Koltsovo Airport,RU,SVX
Tobolsk Airport,RU,TOX
Roshchino International Airport,RU,TJM
Kurgan Airport,RU,KRO
Balkanabat Airport,TM,BKN
Monument Valley Airport,US,GMV
Ashgabat International Airport,TM,ASB
Turkmenbashi Airport,TM,KRW
Mary Airport,TM,MYP
DaÅoguz Airport,TM,TAZ
Turkmenabat Airport,TM,CRZ
Dushanbe Airport,TJ,DYU
Kulob Airport,TJ,TJU
Khudzhand Airport,TJ,LBD
Qurghonteppa International Airport,TJ,KQT
Andizhan Airport,UZ,AZN
Fergana International Airport,UZ,FEG
Namangan Airport,UZ,NMA
Nukus Airport,UZ,NCU
Urgench Airport,UZ,UGC
Navoi Airport,UZ,NVI
Bukhara Airport,UZ,BHK
Karshi Khanabad Airport,UZ,KSQ
Sugraly Airport,UZ,AFS
Samarkand Airport,UZ,SKD
Termez Airport,UZ,TMJ
Tashkent International Airport,UZ,TAS
Ustupo Airport,PA,UTU
Kostroma Sokerkino Airport,RU,KMW
Bykovo Airport,RU,BKA
Grabtsevo Airport,RU,KLF
Ivanovo South Airport,RU,IWA
Staroselye Airport,RU,RYB
Bryansk Airport,RU,BZK
Zhukovsky International Airport,RU,ZIA
Domodedovo International Airport,RU,DME
Tunoshna Airport,RU,IAR
Sheremetyevo International Airport,RU,SVO
Migalovo Air Base,RU,KLD
Ostafyevo International Airport,RU,OSF
Chkalovskiy Air Base,RU,CKL
Belgorod International Airport,RU,EGO
Kursk East Airport,RU,URS
Lipetsk Airport,RU,LPK
Voronezh International Airport,RU,VOZ
Oryol Yuzhny Airport,RU,OEL
Donskoye Airport,RU,TBW
Manumu Airport,PG,UUU
Turlatovo Airport,RU,RZN
Klokovo Airfield,RU,TYA
Vnukovo International Airport,RU,VKO
Ukhta Airport,RU,UCT
Inta Airport,RU,INA
Pechora Airport,RU,PEX
Usinsk Airport,RU,USK
Vorkuta Airport,RU,VKT
Ust-Tsylma Airport,RU,UTS
Syktyvkar Airport,RU,SCW
Nizhny Novgorod Strigino International Airport,RU,GOJ
Bugulma Airport,RU,UUA
Kazan International Airport,RU,KZN
Begishevo Airport,RU,NBC
Yoshkar-Ola Airport,RU,JOK
Cheboksary Airport,RU,CSY
Zhigansk Airport,RU,ZIX
Ulyanovsk Baratayevka Airport,RU,ULV
Ulyanovsk East Airport,RU,ULY
Orenburg Central Airport,RU,REN
Orsk Airport,RU,OSW
Penza Airport,RU,PEZ
Saransk Airport,RU,SKX
Balakovo Airport,RU,BWO
Saratov Central Airport,RU,RTW
Beloretsk Airport,RU,BCX
Neftekamsk Airport,RU,NEF
Oktyabrskiy Airport,RU,OKT
Ufa International Airport,RU,UFA
Kurumoch International Airport,RU,KUF
Hope Bay Aerodrome,CA,UZM
Urzhar Airport,KZ,UZR
"Rewa Airport, Chorhata, REWA",IN,REW
Diu Airport,IN,DIU
Sardar Vallabhbhai Patel International Airport,IN,AMD
Akola Airport,IN,AKD
Aurangabad Airport,IN,IXU
Chhatrapati Shivaji International Airport,IN,BOM
Bilaspur Airport,IN,PAB
Bhuj Airport,IN,BHJ
Belgaum Airport,IN,IXG
Vadodara Airport,IN,BDQ
Raja Bhoj International Airport,IN,BHO
Bhavnagar Airport,IN,BHU
Daman Airport,IN,NMB
Guna Airport,IN,GUX
Dabolim Airport,IN,GOI
Hubli Airport,IN,HBX
Devi Ahilyabai Holkar Airport,IN,IDR
Jabalpur Airport,IN,JLR
Jamnagar Airport,IN,JGA
Kandla Airport,IN,IXY
Khajuraho Airport,IN,HJR
Kolhapur Airport,IN,KLH
Keshod Airport,IN,IXK
Nanded Airport,IN,NDC
Dr. Babasaheb Ambedkar International Airport,IN,NAG
Nashik Airport,IN,ISK
Pune Airport,IN,PNQ
Porbandar Airport,IN,PBD
Ratnagiri Airport,IN,RTC
Rajkot Airport,IN,RAJ
Raipur Airport,IN,RPR
Shirdi Airport,IN,SAG
Solapur Airport,IN,SSE
Surat Airport,IN,STV
Maharana Pratap Airport,IN,UDR
Bandaranaike International Colombo Airport,LK,CMB
Anuradhapura Air Force Base,LK,ACJ
Batticaloa Airport,LK,BTC
Colombo Ratmalana Airport,LK,RML
Ampara Airport,LK,ADP
Hingurakgoda Air Force Base,LK,HIM
Kankesanturai Airport,LK,JAF
Koggala Airport,LK,KCT
Katukurunda Air Force Base,LK,KTY
Sigiriya Air Force Base,LK,GIU
China Bay Airport,LK,TRR
Weerawila Airport,LK,WRZ
Mattala Rajapaksa International Airport,LK,HRI
Battambang Airport,KH,BBM
Kampong Chhnang Airport,KH,KZC
Kaoh Kong Airport,KH,KKZ
Kratie Airport,KH,KTI
Mondulkiri Airport,KH,MWV
Phnom Penh International Airport,KH,PNH
Ratanakiri Airport,KH,RBE
Siem Reap International Airport,KH,REP
Stung Treng Airport,KH,TNX
Sihanoukville International Airport,KH,KOS
Krakor Airport,KH,KZD
Isla de Tigre  Heliport,VE,ELX
Lagunillas Airport,VE,LGY
Zaraza Airport,VE,ZRZ
Kamarata Airport,VE,KTV
La Guaira Airport,VE,LAG
Macagua Airport,VE,SFX
San Salvador de Paul Airport,VE,SVV
Wonken Airport,VE,WOK
Along Airport,IN,IXV
Agartala Airport,IN,IXA
Bagdogra Airport,IN,IXB
Balurghat Airport,IN,RGH
Shillong Airport,IN,SHL
Biju Patnaik Airport,IN,BBI
Netaji Subhash Chandra Bose International Airport,IN,CCU
Cooch Behar Airport,IN,COH
Dhanbad Airport,IN,DBD
Kazi Nazrul Islam Airport,IN,RDP
Daporijo Airport,IN,DEP
Gorakhpur Airport,IN,GOP
Lokpriya Gopinath Bordoloi International Airport,IN,GAU
Gaya Airport,IN,GAY
Imphal Airport,IN,IMF
Jharsuguda Airport,IN,JRG
Jeypore Airport,IN,PYB
Sonari Airport,IN,IXW
Jorhat Airport,IN,JRH
Kamalpur Airport,IN,IXQ
Kailashahar Airport,IN,IXH
Silchar Airport,IN,IXS
Khowai Airport,IN,IXN
Lengpui Airport,IN,AJL
North Lakhimpur Airport,IN,IXI
Malda Airport,IN,LDA
Dibrugarh Airport,IN,DIB
Dimapur Airport,IN,DMU
Muzaffarpur Airport,IN,MZU
Pasighat Airport,IN,IXT
Lok Nayak Jayaprakash Airport,IN,PAT
Birsa Munda Airport,IN,IXR
Rourkela Airport,IN,RRK
Rupsi India Airport,IN,RUP
Tezpur Airport,IN,TEZ
Vishakhapatnam Airport,IN,VTZ
Ziro Airport,IN,ZER
Barisal Airport,BD,BZL
Cox's Bazar Airport,BD,CXB
Comilla Airport,BD,CLA
Shah Amanat International Airport,BD,CGP
Ishurdi Airport,BD,IRD
Jessore Airport,BD,JSR
Lalmonirhat Airport,BD,LLJ
Shah Mokhdum Airport,BD,RJH
Saidpur Airport,BD,SPD
Thakurgaon Airport,BD,TKR
Shamshernagar Airport,BD,ZHM
Osmany International Airport,BD,ZYL
Hazrat Shahjalal International Airport,BD,DAC
Hong Kong International Airport,HK,HKG
Hong Kong International Airport Kai Tak,HK,HKG
Shun Tak Heliport,HK,HHP
Charlotte Amalie Harbor Seaplane Base,VI,SPB
Christiansted Harbor Seaplane Base,VI,SSB
Agra Airport,IN,AGR
Allahabad Airport,IN,IXD
Sri Guru Ram Dass Jee International Airport,IN,ATQ
Adampur Airport,IN,AIP
Villa ConstituciÃ³n Airport,MX,VIB
Nal Airport,IN,BKB
Lal Bahadur Shastri Airport,IN,VNS
Kullu Manali Airport,IN,KUU
Bhatinda Air Force Station,IN,BUP
Bareilly Air Force Station,IN,BEK
Chandigarh Airport,IN,IXC
Kanpur Airport,IN,KNU
Dehradun Airport,IN,DED
Indira Gandhi International Airport,IN,DEL
Vieste Airport,IT,VIF
Kangra Airport,IN,DHM
Gwalior Airport,IN,GWL
Hissar Airport,IN,HSS
Jodhpur Airport,IN,JDH
Jaipur International Airport,IN,JAI
Jaisalmer Airport,IN,JSA
Jammu Airport,IN,IXJ
Kishangarh Airport,IN,KQH
Kota Airport,IN,KTU
Ludhiana Airport,IN,LUH
Leh Kushok Bakula Rimpochee Airport,IN,IXL
Chaudhary Charan Singh International Airport,IN,LKO
Pathankot Airport,IN,IXP
Pantnagar Airport,IN,PGH
Shimla Airport,IN,SLV
Sheikh ul Alam Airport,IN,SXR
Satna Airport,IN,TNI
Vivigani Airfield,PG,VIV
Gurue Airport,MZ,VJQ
Attopeu Airport,LA,AOU
Ban Huoeisay Airport,LA,HOE
Luang Phabang International Airport,LA,LPQ
Luang Namtha Airport,LA,LXG
Oudomsay Airport,LA,ODY
Pakse International Airport,LA,PKZ
Sayaboury Airport,LA,ZBY
Savannakhet Airport,LA,ZVK
Sam Neua Airport,LA,NEU
Saravane Airport,LA,VNA
Thakhek Airport,LA,THK
Wattay International Airport,LA,VTE
Xieng Khouang Airport,LA,XKH
Xienglom Airport,LA,XIE
Dr Juan Plate Airport,PY,VMI
Macau International Airport,MO,MFM
Dong Hoi Airport,VN,VDH
Kontum Airport,VN,KON
Bajhang Airport,NP,BJH
Bhojpur Airport,NP,BHP
Baglung Airport,NP,BGL
Bharatpur Airport,NP,BHR
Bajura Airport,NP,BJU
Baitadi Airport,NP,BIT
Gautam Buddha Airport,NP,BWA
Bhadrapur Airport,NP,BDP
Tulsipur Airport,NP,DNP
Dhangarhi Airport,NP,DHI
Darchula Airport,NP,DAP
Dolpa Airport,NP,DOP
Silgadi Doti Airport,NP,SIH
Palungtar Airport,NP,GKH
Jiri Airport,NP,JIR
Jumla Airport,NP,JUM
Janakpur Airport,NP,JKR
Jomsom Airport,NP,JMO
Tribhuvan International Airport,NP,KTM
Lamidanda Airport,NP,LDN
Lukla Airport,NP,LUA
Langtang Airport,NP,LTG
Manang Airport,NP,NGX
Meghauli Airport,NP,MEY
Mahendranagar Airport,NP,XMG
Nepalgunj Airport,NP,KEP
Pokhara Airport,NP,PKR
Phaplu Airport,NP,PPL
Rajbiraj Airport,NP,RJB
Ramechhap Airport,NP,RHP
Rukum Chaurjahari Airport,NP,RUK
Rolpa Airport,NP,RPA
Rumjatar Airport,NP,RUM
Syangboche Airport,NP,SYH
Simara Airport,NP,SIF
Surkhet Airport,NP,SKH
Sanfebagar Airport,NP,FEB
Simikot Airport,NP,IMK
Taplejung Airport,NP,TPJ
Tikapur Airport,NP,TPU
Tumling Tar Airport,NP,TMI
Biratnagar Airport,NP,BIR
Murod Kond Airport,IN,LTU
Tuticorin Airport,IN,TCR
Agatti Airport,IN,AGX
Bellary Airport,IN,BEP
Kempegowda International Airport,IN,BLR
Bidar Air Force Station,IN,IXX
Vijayawada Airport,IN,VGA
Coimbatore International Airport,IN,CJB
Cochin International Airport,IN,COK
Calicut International Airport,IN,CCJ
Kadapa Airport,IN,CDP
Car Nicobar Air Force Station,IN,CBD
Rajiv Gandhi International Airport,IN,HYD
Begumpet Airport,IN,BPM
Kannur International Airport,IN,CNN
Madurai Airport,IN,IXM
Mangalore International Airport,IN,IXE
Chennai International Airport,IN,MAA
Mysore Airport,IN,MYQ
Vir Savarkar International Airport,IN,IXZ
Pondicherry Airport,IN,PNY
Sri Sathya Sai Airport,IN,PUT
Basanth Nagar Airport,IN,RMD
Rajahmundry Airport,IN,RJA
Salem Airport,IN,SXV
Tanjore Air Force Base,IN,TJV
Tirupati Airport,IN,TIR
Tiruchirapally Civil Airport Airport,IN,TRZ
Trivandrum International Airport,IN,TRV
Warangal Airport,IN,WGC
Yongphulla Airport,BT,YON
Bathpalathang Airport,BT,BUT
Gelephu Airport,BT,GLU
Paro Airport,BT,PBH
Ifuru Airport,MV,IFU
Dharavandhoo Airport,MV,DRV
Fuvahmulah Airport,MV,FVM
Gan International Airport,MV,GAN
Hanimaadhoo Airport,MV,HAQ
Kadhdhoo Airport,MV,KDO
MalÃ© International Airport,MV,MLE
Kooddoo Airport,MV,GKK
Kaadedhdhoo Airport,MV,KDM
Dhaalu Atoll Airport,MV,DDD
Villa Airport,MV,VAM
Thimarafushi Airport,MV,TMF
Don Mueang International Airport,TH,DMK
Sa Pran Nak Airport,TH,KKM
Kamphaeng Saen Airport,TH,KDT
Trat Airport,TH,TDX
Suvarnabhumi Airport,TH,BKK
U-Tapao International Airport,TH,UTP
Chiang Mai International Airport,TH,CNX
Mae Hong Son Airport,TH,HGN
Mae Hong Son Airport,TH,PYY
Lampang Airport,TH,LPT
Nan Airport,TH,NNT
Phrae Airport,TH,PRH
Chiang Rai International Airport,TH,CEI
Udorn Air Base,TH,BAO
Phetchabun Airport,TH,PHY
Hua Hin Airport,TH,HHQ
Takhli Airport,TH,TKH
Mae Sot Airport,TH,MAQ
Sukhothai Airport,TH,THS
Phitsanulok Airport,TH,PHS
Tak Airport,TH,TKT
Uttaradit Airport,TH,UTR
Surat Thani Airport,TH,URT
Narathiwat Airport,TH,NAW
Chumphon Airport,TH,CJM
Nakhon Si Thammarat Airport,TH,NST
Krabi Airport,TH,KBV
Songkhla Airport,TH,SGZ
Pattani Airport,TH,PAN
Samui Airport,TH,USM
Phuket International Airport,TH,HKT
Ranong Airport,TH,UNN
Hat Yai International Airport,TH,HDY
Trang Airport,TH,TST
Udon Thani Airport,TH,UTH
Sakon Nakhon Airport,TH,SNO
Surin Airport,TH,PXR
Khon Kaen Airport,TH,KKC
Loei Airport,TH,LOE
Buri Ram Airport,TH,BFV
Nakhon Ratchasima Airport,TH,NAK
Ubon Ratchathani Airport,TH,UBP
Roi Et Airport,TH,ROI
Nakhon Phanom Airport,TH,KOP
Mvuu Camp Airport,MW,VUU
Buon Ma Thuot Airport,VN,BMV
Chu Lai International Airport,VN,VCL
Cat Bi International Airport,VN,HPH
CÃ  Mau Airport,VN,CAH
Cam Ranh Airport,VN,CXR
Co Ong Airport,VN,VCS
Can Tho International Airport,VN,VCA
Dien Bien Phu Airport,VN,DIN
Lien Khuong Airport,VN,DLI
Da Nang International Airport,VN,DAD
Las Malvinas/Echarate Airport,PE,VVN
Noi Bai International Airport,VN,HAN
Na-San Airport,VN,SQH
Nha Trang Air Base,VN,NHA
Phu Bai Airport,VN,HUI
Phu Cat Airport,VN,UIH
Pleiku Airport,VN,PXU
Phu Quoc International Airport,VN,PQC
Phan Rang Airport,VN,PHA
Phan Thiet Airport,VN,PHH
Rach Gia Airport,VN,VKG
Dong Tac Airport,VN,TBB
Tan Son Nhat International Airport,VN,SGN
Tho Xuan Airport,VN,THD
VÃ¢n Äá»n International Airport,VN,VDO
Vinh Airport,VN,VII
Vung Tau Airport,VN,VTG
Ann Airport,MM,VBA
Bagan Airport,MM,NYU
Banmaw Airport,MM,BMO
Bokpyinn Airport,MM,VBP
Dawei Airport,MM,TVY
Naypyidaw Airport,MM,NYT
Gangaw Airport,MM,GAW
Gwa Airport,MM,GWA
Heho Airport,MM,HEH
Hommalinn Airport,MM,HOX
Tilin Airport,MM,TIO
Kengtung Airport,MM,KET
Kanti Airport,MM,KHM
Kalay Airport,MM,KMV
Kyaukpyu Airport,MM,KYP
Kawthoung Airport,MM,KAW
Kyauktu Airport,MM,KYT
Loikaw Airport,MM,LIW
Lashio Airport,MM,LSH
Mandalay International Airport,MM,MDL
Myeik Airport,MM,MGZ
Myitkyina Airport,MM,MYT
Mawlamyine Airport,MM,MNU
Manaung Airport,MM,MGU
Momeik Airport,MM,MOE
Mong Hsat Airport,MM,MOG
Mong Tong Airport,MM,MGK
Magway Airport,MM,MWQ
Monywar Airport,MM,NYW
Namsang Airport,MM,NMS
Namtu Airport,MM,NMT
Hpa-N Airport,MM,PAA
Pauk Airport,MM,PAU
Pathein Airport,MM,BSX
Hpapun Airport,MM,PPU
Putao Airport,MM,PBU
Pakhokku Airport,MM,PKK
Pyay Airport,MM,PRU
Sittwe Airport,MM,AKY
Thandwe Airport,MM,SNW
Tachileik Airport,MM,THL
Ye Airport,MM,XYE
Yangon International Airport,MM,RGN
Friday Harbor Seaplane Base,US,FBS
Rosario Seaplane Base,US,RSJ
Kenmore Air Harbor Seaplane Base,US,LKE
Roche Harbor Airport,US,RCE
Maranggo Airport,ID,TQQ
Westsound/Wsx Seaplane Base,US,WSX
Hasanuddin International Airport,ID,UPG
Tampa Padang Airport,ID,MJU
Wabag Airport,PG,WAB
Frans Kaisiepo Airport,ID,BIK
Moanamani Airport,ID,ONI
Wagethe Airport,ID,WET
Nabire Airport,ID,NBX
Illaga Airport,ID,ILA
Kokonau Airport,ID,KOX
Serui Airport,ID,ZRI
Moses Kilangin Airport,ID,TIM
Enarotali Airport,ID,EWI
Andriamena Airport,MG,WAD
Selaparang Airport,ID,AMI
Muhammad Salahuddin Airport,ID,BMU
Ngurah Rai (Bali) International Airport,ID,DPS
Lombok International Airport,ID,LOP
Sumbawa Besar Airport,ID,SWQ
Tambolaka Airport,ID,TMC
Umbu Mehang Kunda Airport,ID,WGP
Bua Airport,ID,LLO
Yogyakarta International Airport,ID,YIA
Arso Airport,ID,ARJ
Bokondini Airport,ID,BUI
Sarmi Airport,ID,ZRM
Sentani International Airport,ID,DJJ
Lereh Airport,ID,LHI
Mulia Airport,ID,LII
Oksibil Airport,ID,OKL
Waris Airport,ID,WAR
Senggeh Airport,ID,SEH
Ubrub Airport,ID,UBR
Wamena Airport,ID,WMX
Mindiptana Airport,ID,MDP
Bade Airport,ID,BXD
Mopah Airport,ID,MKQ
Okaba Airport,ID,OKQ
Kepi Airport,ID,KEI
Tanah Merah Airport,ID,TMH
Tanjung Harapan Airport,ID,TJS
Datadawai Airport,ID,DTD
Kalimarau Airport,ID,BEJ
Sultan Aji Muhamad Sulaiman Airport,ID,BPN
Juwata Airport,ID,TRK
Tanjung Santan Airport,ID,TSX
Bunyu Airport,ID,BYQ
Gamarmalamo Airport,ID,GLX
Buli Airport,ID,PGQ
Jalaluddin Airport,ID,GTO
Naha Airport,ID,NAH
Sultan Bantilan Airport,ID,TLI
Gebe Airport,ID,GEB
Kao Airport,ID,KAZ
Mutiara Airport,ID,PLW
Sam Ratulangi Airport,ID,MDC
Melangguane Airport,ID,MNA
Kasiguncu Airport,ID,PSJ
Pitu Airport,ID,OTI
Sultan Babullah Airport,ID,TTE
Syukuran Aminuddin Amir Airport,ID,LUW
Buol Airport,ID,UOL
Waverney Airport,AU,WAN
Batu Licin Airport,ID,BTW
Iskandar Airport,ID,PKN
Gusti Syamsir Alam Airport,ID,KBU
Warukin Airport,ID,TJG
Syamsudin Noor Airport,ID,BDJ
Tjilik Riwut Airport,ID,PKY
Sampit(Hasan) Airport,ID,SMQ
Amahai Airport,ID,AHI
Bandanaira Airport,ID,NDA
Rar Gwamar Airport,ID,DOB
"Mangole Airport, Falabisahaya",ID,MAL
Karel Sadsuitubun Airport,ID,LUV
Namrole Airport,ID,NRE
Oesman Sadik Airport,ID,LAH
Saumlaki/Olilit Airport,ID,SXK
Nangasuri Airport,ID,BJK
Emalamo Sanana Airport,ID,SQN
"Pattimura Airport, Ambon",ID,AMQ
Namlea Airport,ID,NAM
Taliabu Island Airport,ID,TAX
"Wahai,Seram Island",ID,WBA
Abdul Rachman Saleh Airport,ID,MLG
Ngloram Airport,ID,CPF
Adisutjipto International Airport,ID,JOG
Adi Sumarmo Wiryokusumo Airport,ID,SOC
Juanda International Airport,ID,SUB
Achmad Yani Airport,ID,SRG
Trunojoyo Airport,ID,SUP
Dewadaru - Kemujan Island,ID,KWB
Stenkol Airport,ID,NTI
Abresso Airport,ID,RSK
Kebar Airport,ID,KEQ
Fakfak Airport,ID,FKQ
Inanwatan Airport,ID,INX
Kaimana Airport,ID,KNG
Merdei Airport,ID,RDE
Marinda Airport,ID,RJM
Babo Airport,ID,BXB
Rendani Airport,ID,MKW
Teminabuan Airport,ID,TXM
Wasior Airport,ID,WSR
Bajawa Soa Airport,ID,BJW
Maumere(Wai Oti) Airport,ID,MOF
Ende (H Hasan Aroeboesman) Airport,ID,ENE
Frans Sales Lega Airport,ID,RTG
Mali Airport,ID,ARD
Komodo Airport,ID,LBJ
Sabu-Tardanu Airport,ID,SAU
El Tari Airport,ID,KOE
Betoambari Airport,ID,BUW
Matahora Airport,ID,WNI
Selayar/Aroepala Airport,ID,KSR
Andi Jemma Airport,ID,MXB
Soroako Airport,ID,SQR
Pongtiku Airport,ID,TTR
Wolter Monginsidi Airport,ID,KDI
Dominique Edward Osok Airport,ID,SOQ
Stebbins Airport,US,WBB
Wapolu Airport,PG,WBC
Bintulu Airport,MY,BTU
Belaga Airport,MY,BLG
Long Semado Airport,MY,LSM
Long Lellang Airport,MY,LGL
Kuching International Airport,MY,KCH
Long Seridan Airport,MY,ODN
Limbang Airport,MY,LMN
Mukah Airport,MY,MKM
Long Akah Airport,MY,LKH
Marudi Airport,MY,MUR
Sematan Airport,MY,BSE
Kapit Airport,MY,KPI
Bakalalan Airport,MY,BKM
Miri Airport,MY,MYY
Sibu Airport,MY,SBW
Tanjung Manis Airport,MY,TGC
Long Sukang Airport,MY,LSU
Lawas Airport,MY,LWY
Simanggang Airport,MY,SGG
Bario Airport,MY,BBN
Semporna Airport,MY,SMM
Lahad Datu Airport,MY,LDU
Telupid Airport,MY,TEL
Keningau Airport,MY,KGU
Sahabat [Sahabat 16] Airport,MY,SXS
Kota Kinabalu International Airport,MY,BKI
Labuan Airport,MY,LBU
Tomanggong Airport,MY,TMG
Long Pasia Airport,MY,GSA
Sepulot Airport,MY,SPE
Pamol Airport,MY,PAY
Ranau Airport,MY,RNU
Sandakan Airport,MY,SDK
Kudat Airport,MY,KUD
Tawau Airport,MY,TWU
Mulu Airport,MY,MZV
Brunei International Airport,BN,BWN
Parker County Airport,US,WEA
Wedau Airport,PG,WED
Wagau Airport,PG,WGU
Wagny Airport,GA,WGY
Welshpool Airport,AU,WHL
Nusawiru Airport,ID,CJN
Sultan Syarif Kasim Ii (Simpang Tiga) Airport,ID,PKU
Pinang Kampai Airport,ID,DUM
Rokot Airport,ID,RKO
Sungai Pakning Bengkalis Airport,ID,SEQ
Sei Bati Airport,ID,TJB
Kertajati International Airport,ID,KJT
Husein Sastranegara International Airport,ID,BDO
Penggung Airport,ID,CBN
Cibeureum Airport,ID,TSY
RAF Wildenrath,DE,WID
Hang Nadim International Airport,ID,BTH
Pasir Pangaraan Airport,ID,PPR
Letung Airport,ID,LMU
Raja Haji Fisabilillah International Airport,ID,TNJ
Dabo Airport,ID,SIQ
Halim Perdanakusuma International Airport,ID,HLP
Tunggul Wulung Airport,ID,CXP
Pondok Cabe Air Base,ID,PCB
Soekarno-Hatta International Airport,ID,CGK
Silampari Airport,ID,LLJ
Radin Inten II (Branti) Airport,ID,TKG
Muhammad Taufiq Kiemas Airport,ID,TFY
Binaka Airport,ID,GNS
Aek Godang Airport,ID,AEG
Soewondo Air Force Base,ID,MES
Kualanamu International Airport,ID,KNO
Silangit Airport,ID,DTB
Sibisa Airport,ID,SIW
Dr Ferdinand Lumban Tobing Airport,ID,FLZ
H.AS. Hanandjoeddin International Airport,ID,TJQ
